DOI,spin,gate,entanglement,cavity,photon,state,phase,scheme,frequency,measurement,atom,polarization,quantum dot,circuit,silicon,channel,information,device,waveguide,protocol,chip,interaction,mode,control,quantum state,fidelity,microwave,couple,generation,source,resonator,quantum network,interface,crystal,ion,field,level,process,memory,loss,environment,distribution,rate,emitter,detection,computation,technology
10.1103/PhysRevA.98.042324,0.0,0.0,0.0,0.0,0.83,0.0,1.78,0.0,0.0,0.0,0.0,6.72,0.0,0.0,7.89,0.0,0.0,1.57,0.0,1.57,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,2.14,4.09,0.0,0.0,0.0,0.0
10.1088/2058-9565/aa9212,0.0,0.0,0.0,0.0,0.41,0.0,5.35,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1088/1361-6501/ab150d,0.0,0.0,0.0,0.0,0.41,0.51,10.7,8.26,5.69,5.28,3.64,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0
10.1103/PhysRevLett.123.063601,5.0,0.0,3.32,0.0,0.41,0.51,0.0,0.0,1.9,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.99.205415,5.0,2.33,0.0,0.0,0.41,0.51,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevB.100.075433,1.67,0.0,0.0,1.49,0.0,0.0,7.13,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.99.052126,0.0,0.0,0.0,1.49,0.0,2.57,0.0,0.0,0.0,0.0,1.82,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.92,1.6,0.0,2.31,1.78,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevX.9.011021,1.67,0.0,0.0,0.0,1.24,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,1.57,0.0,0.0,0.0,8.49,1.62,1.92,0.0,0.0,2.31,1.78,0.0,0.0,0.0,0.0,0.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.100.043843,0.0,0.0,0.0,0.0,0.41,1.03,0.0,1.38,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,3.57,0.0,4.45,0.0,0.0,0.0,0.0,1.7,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1063/1.5125224,1.67,0.0,1.11,0.0,0.83,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,2.02,0.0,0.0,1.7,0.0,0.0,1.6,1.38,2.31,1.78,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.122.070402,0.0,0.0,3.32,0.0,0.0,2.57,0.0,0.0,0.0,3.96,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1063/1.5100160,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
10.1364/PRJ.7.0000A7,0.0,0.0,0.0,0.0,0.83,1.03,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.86,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,4.39,2.48,0.0,2.05,0.0,0.0,0.0,0.0
10.1002/andp.201900160,0.0,0.0,2.22,0.0,0.41,1.54,0.0,2.75,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.100.032330,0.0,0.0,0.0,0.0,2.07,1.03,0.0,4.13,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1364/OE.27.028143,0.0,0.0,1.11,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,1.7,1.62,0.0,0.0,1.38,0.0,0.0,1.78,1.96,0.0,3.71,2.09,0.0,5.62,0.0,0.0,0.0,4.51,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0
10.1364/OE.27.037214,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,8.1,0.86,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
10.1021/acsphotonics.8b01455,0.0,0.0,1.11,0.0,0.41,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,8.49,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,0.0,0.0,0.0
10.1103/PhysRevLett.122.090404,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1088/1751-8121/ab3f3c,0.0,0.0,2.22,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.123.030501,3.33,0.0,6.65,0.0,1.24,1.03,0.0,1.38,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,1.96,0.0,0.0,0.0,2.2,2.81,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0
10.1364/OME.9.002318,0.0,4.66,0.0,0.0,0.41,0.0,1.78,0.0,0.0,0.0,0.0,1.68,0.0,1.73,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
10.1103/PhysRevApplied.11.024071,0.0,0.0,0.0,7.45,4.56,0.51,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.73,15.78,0.0,0.0,1.57,0.0,0.0,10.47,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46
10.1016/j.ijleo.2019.02.009,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.99.032108,0.0,0.0,2.22,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,3.15,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1080/01468030.2019.1580802,0.0,2.33,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,3.46,0.0,2.02,0.0,1.57,4.05,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1088/1367-2630/ab1144,0.0,0.0,0.0,0.0,0.83,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,8.38,0.0,6.47,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0
10.1126/sciadv.aau6668,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46
10.1038/s41598-019-53803-0,0.0,0.0,2.22,0.0,0.83,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,2.02,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.29,0.0,0.0,2.28,0.0,0.0
10.1126/sciadv.aat1451,0.0,1.16,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,1.68,0.0,3.46,0.0,0.0,0.0,1.57,2.02,0.0,8.38,0.0,0.0,3.83,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
10.1007/s11128-019-2312-8,5.0,2.33,1.11,2.98,0.83,2.57,0.0,6.89,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41534-019-0128-0,0.0,0.0,2.22,0.0,0.41,0.0,0.0,1.38,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,4.19,1.7,4.86,0.0,0.0,1.38,0.0,0.0,1.78,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41567-019-0550-4,0.0,1.16,6.65,0.0,0.41,1.03,0.0,1.38,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,1.78,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,1.73
10.1364/OPTICA.6.000335,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,13.27,1.32,0.0,0.0,0.0,0.0,2.63,0.0,0.0,1.57,0.0,1.57,4.19,0.0,0.0,5.75,1.6,0.0,0.0,0.0,1.78,5.87,4.45,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.19
10.1002/qute.201800074,0.0,0.0,0.0,0.0,1.24,1.54,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,1.57,0.0,0.0,0.0,0.0,6.41,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.123.170402,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,2.02,0.86,4.72,0.0,1.57,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.100.053843,0.0,0.0,0.0,0.0,1.66,0.51,0.0,1.38,3.79,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.86,0.0,6.07,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,2.09,0.0,0.0,5.09,5.57,1.46,0.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,1.73
10.1103/PhysRevLett.123.070505,0.0,0.0,0.0,0.0,0.41,1.03,0.0,1.38,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,1.38,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73
10.1038/s41566-018-0339-5,0.0,1.16,2.22,1.49,0.41,0.51,1.78,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41586-019-1709-y,0.0,3.49,0.0,10.43,4.56,0.51,0.0,0.0,9.48,0.0,9.1,0.0,11.62,1.73,0.0,2.02,0.0,1.57,0.0,0.0,0.0,1.7,1.62,0.0,0.0,0.0,2.31,3.57,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1364/PRJ.7.000A40,0.0,0.0,0.0,0.0,0.41,0.51,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,6.07,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1142/S0219749919500588,0.0,0.0,0.0,0.0,0.83,0.0,5.35,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,1.72,0.0,0.0,14.17,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.05,0.0,4.56,0.0,0.0
10.1103/PhysRevLett.123.180504,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,3.46
10.1038/s41534-019-0220-5,0.0,0.0,3.32,1.49,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,3.15,0.0,1.57,0.0,0.0,1.62,0.0,4.81,1.38,11.56,0.0,3.57,1.96,2.22,0.0,0.0,2.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,2.14,4.09,0.0,2.28,0.0,1.73
10.1088/2058-9565/ab19f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,8.1,0.0,7.87,0.0,3.15,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1364/OE.27.000436,0.0,1.16,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
10.1103/PhysRevApplied.11.044036,13.32,0.0,0.0,0.0,2.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,1.86,8.38,0.0,0.0,1.7,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73
10.1007/s11128-019-2339-x,3.33,2.33,0.0,0.0,0.83,0.0,0.0,0.0,0.0,1.32,0.0,0.0,1.94,1.73,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.100.032333,0.0,0.0,0.0,0.0,0.83,0.0,1.78,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,7.67,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1088/2058-9565/aafaba,0.0,0.0,2.22,2.98,1.66,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,2.09,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2.28,0.0,0.0
10.1103/PhysRevA.99.022337,0.0,1.16,1.11,0.0,0.83,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.86,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,4.29,8.19,0.0,2.28,0.0,1.73
10.1038/s41566-019-0368-8,0.0,0.0,0.0,0.0,1.66,0.0,0.0,1.38,0.0,0.0,1.82,3.36,0.0,0.0,0.0,4.05,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.38,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,1.46,2.25,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
10.1103/PhysRevLett.122.120402,0.0,0.0,1.11,0.0,0.0,2.57,1.78,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
10.1021/acs.nanolett.9b02443,18.32,0.0,1.11,10.43,3.32,1.54,0.0,0.0,0.0,0.0,0.0,0.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.62,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,3.71,8.38,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevA.99.032339,0.0,0.0,9.97,10.43,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,4.86,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,2.28,0.0,0.0
10.1002/qute.201900011,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,4.72,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.123.100501,0.0,4.66,0.0,0.0,0.41,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0
10.1103/PhysRevA.99.033853,0.0,0.0,0.0,5.96,0.0,0.51,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0
10.1103/PhysRevLett.122.120505,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,6.85,0.0,0.0
10.1038/s41534-019-0173-8,0.0,4.66,0.0,0.0,2.9,1.03,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,1.57,2.09,1.7,0.0,0.0,0.0,1.38,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1021/acsanm.9b01453,0.0,2.33,0.0,0.0,2.9,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.86,0.0,6.07,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.14,2.05,0.0,2.28,0.0,0.0
10.1007/s11082-019-2011-9,0.0,2.33,1.11,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,8.41,0.0,8.65,0.0,4.05,0.0,0.0,4.05,0.0,4.19,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1364/OPTICA.6.000034,0.0,0.0,5.54,0.0,0.41,1.54,0.0,1.38,0.0,0.0,3.64,3.36,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,1.38,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0
10.1103/PhysRevA.99.032302,0.0,3.49,2.22,0.0,1.24,0.51,1.78,0.0,0.0,2.64,0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0
10.1364/OE.27.025603,0.0,1.16,1.11,0.0,1.24,0.51,0.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1038/s41534-019-0137-z,0.0,6.98,0.0,0.0,3.73,0.0,0.0,1.38,9.48,1.32,0.0,1.68,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
